28441.000000,28104.000000,27464.000000,26849.000000,26487.000000,26356.000000,26021.000000,25757.000000,25644.000000,25535.000000,25175.000000,25299.000000,25305.000000,24979.000000,25199.000000,25206.000000,25363.000000,25400.000000,25775.000000,25968.000000,26654.000000,27051.000000,27985.000000,29089.000000,31583.000000,33418.000000,35021.000000,36247.000000,38474.000000,40105.000000,41306.000000,42016.000000,43654.000000,44729.000000,44937.000000,45419.000000,45866.000000,46047.000000,46039.000000,46125.000000,45884.000000,45821.000000,45671.000000,45479.000000,45338.000000,45565.000000,45955.000000,45353.000000,44663.000000,44008.000000,43538.000000,43513.000000,43507.000000,43390.000000,43946.000000,43696.000000,43928.000000,44371.000000,44563.000000,44500.000000,44606.000000,44703.000000,44853.000000,44841.000000,45344.000000,45601.000000,45927.000000,46527.000000,46484.000000,46409.000000,45946.000000,45758.000000,45450.000000,45358.000000,45382.000000,45177.000000,45112.000000,44986.000000,44474.000000,43927.000000,43085.000000,42451.000000,41980.000000,41118.000000,40139.000000,39459.000000,38473.000000,36985.000000,35728.000000,34905.000000,34052.000000,32837.000000,31924.000000,31305.000000,30288.000000,29298.000000
28830.000000,28222.000000,27624.000000,27318.000000,26992.000000,26504.000000,26116.000000,26174.000000,25662.000000,25644.000000,25651.000000,25439.000000,25277.000000,25351.000000,25421.000000,25251.000000,25614.000000,25755.000000,25810.000000,26080.000000,26989.000000,27464.000000,28115.000000,29278.000000,31792.000000,33704.000000,35036.000000,36730.000000,38876.000000,40331.000000,41569.000000,42487.000000,43848.000000,44596.000000,45356.000000,45579.000000,45814.000000,46045.000000,45990.000000,45849.000000,45970.000000,45563.000000,45661.000000,45615.000000,45574.000000,45400.000000,45239.000000,44992.000000,43939.000000,43590.000000,43461.000000,43026.000000,43170.000000,43098.000000,43644.000000,43531.000000,43888.000000,44190.000000,44198.000000,44272.000000,44440.000000,44027.000000,44315.000000,44345.000000,44299.000000,44686.000000,45342.000000,45877.000000,45868.000000,45838.000000,45366.000000,45304.000000,45090.000000,44987.000000,44633.000000,44939.000000,44644.000000,44496.000000,43847.000000,43708.000000,43015.000000,42212.000000,41590.000000,40833.000000,39721.000000,38927.000000,38160.000000,36689.000000,35781.000000,34829.000000,33618.000000,32973.000000,32096.000000,31064.000000,30304.000000,29525.000000
28726.000000,28212.000000,27794.000000,27275.000000,26753.000000,26574.000000,26076.000000,25933.000000,25729.000000,25387.000000,25352.000000,25235.000000,25230.000000,25242.000000,24890.000000,25240.000000,25304.000000,25350.000000,25519.000000,25854.000000,26375.000000,26992.000000,27690.000000,28748.000000,31439.000000,33307.000000,34576.000000,36154.000000,38350.000000,39675.000000,40921.000000,41804.000000,42886.000000,43629.000000,44529.000000,44612.000000,45062.000000,45181.000000,45097.000000,45235.000000,45356.000000,45568.000000,45367.000000,45513.000000,45467.000000,45380.000000,45243.000000,44914.000000,43882.000000,43448.000000,43091.000000,42952.000000,42840.000000,42641.000000,43136.000000,43167.000000,43225.000000,43280.000000,43363.000000,43627.000000,43579.000000,43713.000000,43651.000000,43764.000000,43657.000000,44214.000000,44771.000000,45143.000000,45006.000000,45073.000000,44591.000000,44477.000000,44167.000000,44070.000000,43936.000000,44001.000000,43904.000000,43888.000000,43673.000000,42951.000000,42274.000000,41669.000000,41046.000000,40351.000000,39368.000000,38513.000000,37624.000000,36442.000000,35089.000000,34248.000000,33543.000000,32608.000000,31522.000000,31213.000000,30227.000000,29233.000000
28453.000000,28106.000000,27387.000000,26894.000000,26637.000000,26203.000000,25910.000000,25729.000000,25388.000000,25199.000000,25137.000000,24910.000000,24896.000000,24913.000000,24901.000000,24777.000000,25021.000000,25062.000000,25502.000000,25580.000000,26224.000000,26955.000000,27631.000000,28812.000000,31275.000000,32810.000000,34170.000000,35802.000000,38191.000000,39329.000000,40591.000000,41317.000000,42874.000000,43708.000000,44393.000000,44730.000000,45172.000000,45439.000000,44922.000000,44893.000000,45029.000000,44725.000000,44436.000000,44494.000000,44469.000000,44485.000000,44296.000000,43996.000000,43056.000000,42099.000000,41775.000000,41687.000000,41314.000000,41551.000000,41624.000000,41195.000000,41184.000000,41452.000000,41471.000000,41636.000000,41819.000000,41670.000000,41694.000000,42143.000000,42390.000000,42571.000000,43130.000000,43878.000000,43922.000000,43984.000000,43825.000000,43503.000000,43344.000000,43332.000000,43328.000000,43413.000000,43315.000000,43039.000000,42493.000000,42233.000000,41445.000000,40691.000000,40361.000000,39557.000000,38506.000000,37588.000000,37053.000000,35848.000000,34708.000000,34025.000000,33321.000000,32442.000000,31781.000000,31076.000000,30270.000000,29524.000000
29006.000000,28266.000000,27699.000000,27232.000000,26728.000000,26552.000000,26220.000000,25797.000000,25509.000000,25497.000000,25273.000000,24919.000000,24944.000000,24841.000000,24594.000000,24552.000000,24837.000000,24888.000000,24733.000000,24758.000000,25417.000000,25519.000000,25860.000000,26156.000000,27247.000000,28252.000000,28970.000000,29566.000000,30620.000000,31392.000000,31739.000000,32370.000000,33133.000000,33574.000000,34366.000000,34558.000000,34815.000000,35244.000000,35079.000000,34917.000000,34750.000000,34725.000000,34126.000000,34112.000000,34105.000000,33753.000000,33416.000000,33210.000000,32866.000000,32475.000000,32165.000000,31952.000000,31573.000000,31208.000000,31013.000000,30746.000000,30813.000000,30674.000000,30860.000000,30991.000000,31169.000000,31263.000000,31571.000000,31699.000000,32160.000000,32724.000000,33493.000000,34483.000000,35519.000000,35647.000000,35957.000000,36076.000000,36121.000000,36340.000000,36651.000000,36907.000000,36946.000000,36882.000000,36932.000000,36236.000000,35909.000000,35421.000000,34516.000000,33830.000000,33326.000000,32524.000000,32063.000000,31574.000000,30523.000000,29934.000000,29569.000000,28873.000000,28364.000000,27820.000000,27186.000000,26508.000000
25856.000000,25363.000000,24908.000000,24354.000000,24043.000000,23545.000000,22956.000000,22779.000000,22401.000000,22218.000000,22065.000000,22069.000000,21765.000000,21464.000000,21468.000000,21375.000000,21407.000000,21444.000000,21664.000000,21823.000000,22115.000000,22002.000000,22383.000000,22812.000000,23364.000000,23790.000000,24450.000000,24563.000000,24835.000000,25409.000000,25482.000000,25538.000000,26447.000000,27157.000000,27531.000000,27783.000000,28042.000000,28561.000000,28746.000000,28926.000000,28906.000000,28639.000000,28739.000000,29145.000000,28948.000000,29157.000000,29434.000000,29607.000000,29694.000000,29680.000000,29823.000000,29698.000000,29522.000000,28806.000000,28348.000000,28269.000000,27733.000000,27525.000000,27422.000000,27285.000000,27276.000000,27458.000000,27395.000000,27746.000000,28256.000000,28716.000000,29523.000000,30691.000000,31285.000000,31673.000000,31771.000000,32106.000000,32588.000000,32466.000000,33088.000000,33304.000000,33328.000000,33691.000000,33474.000000,32861.000000,32690.000000,32520.000000,31842.000000,31646.000000,31135.000000,30568.000000,30198.000000,29507.000000,28917.000000,28203.000000,27711.000000,27002.000000,26476.000000,25754.000000,24942.000000,24260.000000
